"CO_NCM","CO_UNID","CO_SH6","CO_PPE","CO_PPI","CO_FAT_AGREG","CO_CUCI_ITEM","CO_CGCE_N3","CO_SIIT","CO_ISIC_CLASSE","CO_EXP_SUBSET","NO_NCM_POR","NO_NCM_ING"
87034000,11,870340,3411,3411,3,7812,312,2000,2910,1001,"Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao alternativo de igniçao por centelha (faisca) e um motor eletrico, exceto os suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica","Other vehicles, equipped for propulsion simultaneously with a reciprocating piston engine spark ignition (spark) and an electric motor, except those likely to be charged by connecting to an external power source"
87035000,11,870350,3411,3411,3,7812,312,2000,2910,1001,"Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao de igniçao por compressao (diesel ou semidiesel) e um motor eletrico, exceto os suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica","Other vehicles, equipped for propulsion simultaneously with a compression-ignition internal combustion piston engine (diesel or semi-diesel) and an electric motor, except those likely to be charged by connecting to an external power source"
87036000,11,870360,3411,3411,3,7812,312,2000,2910,1001,"Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao alternativo de igniçao por centelha (faisca) e um motor eletrico, suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica","Other vehicles, equipped for propulsion simultaneously with a reciprocating piston engine spark ignition and an electric motor, capable of being loaded by connection to an external source of electricity"
87037000,11,870370,3411,3411,3,7812,312,2000,2910,1001,"Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao de igniçao por compressao (diesel ou semidiesel) e um motor eletrico, suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica","Other vehicles, equipped for propulsion simultaneously with a compression-ignition internal combustion piston engine (diesel or semi-diesel) and an electric motor, capable of being loaded by connection to an external source of electricity"
87038000,11,870380,3411,3411,3,7812,120,2000,2910,1001,"Outros veiculos, equipados unicamente com motor eletrico para propulsao","Other vehicles, equipped only with electric motor for propulsion"
60053900,10,600539,3853,3853,3,65523,240,4000,1391,1699,"Outros tecidos de malha-urdidura (incluindo os fabricados em teares para galoes), exceto os das posiçoes 60.01 a 60.04, estampados","Other warp knit fabrics (including those made on galloon knitting machines), other than those of headings 6001 to 6004, printed"
63042000,10,630420,3990,3990,3,65859,321,4000,1392,1602,"Mosquiteiros para camas mencionados na Nota de subposiçao 1 do presente Capitulo","Bed nets mentioned in Note of Subheading 1 of this Chapter"
69072100,15,690721,3705,3990,3,66244,240,3000,2392,2100,"Ladrilhos e placas (lajes), para pavimentaçao ou revestimento, exceto os das subposiçoes 6907.30 e 6907.40, com um coeficiente de absorçao de agua, em peso, nao superior a 0,5 %","Tiles and plates (slabs), for paving or coating, other than those of subheadings 6907.30 and 6907.40, with a coefficient of water absorption, by weight, not exceeding 0.5%"
69072200,15,690722,3705,3990,3,66244,240,3000,2392,2100,"Ladrilhos e placas (lajes), para pavimentaçao ou revestimento, exceto os das subposiçoes 6907.30 e 6907.40, com um coeficiente de absorçao de agua, em peso, superior a 0,5 %, mas nao superior a 10 %","Tiles and plates (slabs), for paving or coating, other than those of subheadings 6907.30 and 6907.40, with a coefficient of water absorption, by weight, exceeding 0.5% but not more than 10%"
69072300,15,690723,3705,3990,3,66244,240,3000,2392,2100,"Ladrilhos e placas (lajes), para pavimentaçao ou revestimento, exceto os das subposiçoes 6907.30 e 6907.40, com um coeficiente de absorçao de agua, em peso, superior a 10 %","Tiles and plates (slabs), for paving or coating, other than those of subheadings 6907.30 and 6907.40, with a coefficient of water absorption, by weight, greater than 10%"
69073000,15,690730,3705,3990,3,66244,240,3000,2392,2100,"Cubos, pastilhas e artigos semelhantes, para mosaicos, exceto os da subposiçao 6907.40","Cubes and similar articles, for mosaics, other than those of subheading 6907.40"
69074000,15,690740,3705,3990,3,66244,240,3000,2392,2100,"Peças de acabamento, de ceramica","Trim pieces, made of ceramic"
84244100,11,842441,3383,3383,3,74564,110,2000,2821,904,"Pulverizadores portateis, para agricultura ou horticultura","Portable sprayers for agriculture or horticulture"
84244900,11,842449,3383,3383,3,74564,110,2000,2821,904,"Outros pulverizadores, para a agricultura ou horticultura","Other sprayers for agriculture or horticulture"
44031100,16,440311,1253,1990,1,2473,230,4000,1610,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, tratada com tinta, creosoto ou outros agentes de conservaçao, de coniferas","Wood in the rough, even peeled, or roughly squared, treated with paint, creosote or other preservatives, coniferous"
44031200,16,440312,1253,1990,1,2473,230,4000,1610,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, tratada com tinta, creosoto ou outros agentes de conservaçao, de nao coniferas","Wood in the rough, even peeled, or roughly squared, treated with paint, creosote or other preservatives, non-coniferous"
44032100,16,440321,1253,1990,1,2474,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de pinheiro (Pinus spp.), cuja maior dimensao da seçao transversal e igual ou superior a 15 cm","Wood in the rough, even peeled, or roughly squared, pine (Pinus spp.), the largest cross-sectional dimension is equal or greater than 15 cm"
44032200,16,440322,1253,1990,1,2474,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de pinheiro (Pinus spp.)","Wood in the rough, even peeled, or roughly squared, pine (Pinus spp.)"
44032300,16,440323,1253,1990,1,2474,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de abeto (Abies spp.) e de espruce (Picea spp.), cuja maior dimensao da seçao transversal e igual ou superior a 15 cm","Wood in the rough, even peeled, or roughly squared, (Abies spp.) and spruce (Picea spp.), the largest cross-sectional dimension is equal or greater than 15 cm"
44032400,16,440324,1253,1990,1,2474,230,9000,220,899,"Madeira de abeto (Abies spp.), e de espruce (Picea spp.) em bruto, mesmo descascada, desalburnada ou esquadriada","Wood in the rough of (Abies spp.) and (Picea spp.) even peeled, or roughly squared, (Abies spp.) and (Picea spp.)"
44032500,16,440325,1253,1990,1,2474,230,9000,220,899,"Outras madeiras em bruto, mesmo descascada, desalburnada ou esquadriada, de coniferas, cuja maior dimensao da seçao transversal e igual ou superior a 15 cm","Other wood in the rough, whether peeled, or roughly squared, coniferous, with a cross-sectional dimension equal or greater than 15 cm"
44032600,16,440326,1253,1990,1,2474,230,9000,220,899,"Outras madeiras em bruto, mesmo descascada, desalburnada ou esquadriada, de coniferas","Other wood in the rough, whether peeled, or roughly squared, coniferous"
44039300,16,440393,1253,1990,1,2479,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de faia (Fagus spp.), cuja maior dimensao da seçao transversal e igual ou superior a 15 cm","Wood in the rough, whether or not stripped of bark or roughly squared, of beech (Fagus spp.), Of which the greatest cross-sectional dimension is 15 cm or more"
44039400,16,440394,1253,1990,1,2479,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de faia (Fagus spp.), outras","Wood in the rough, whether or not stripped of bark or roughly squared, of beech (Fagus spp.), other"
44039500,16,440395,1253,1990,1,2479,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de betula (vidoeiro) (Betula spp.), cuja maior dimensao da seçao transversal e igual ou superior a 15 cm","Wood in the rough, whether or not stripped of bark or sapwood, of bétula (Betula spp.), with the larger cross-sectional dimension of 15 cm or more"
44039600,16,440396,1253,1990,1,2479,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de betula (vidoeiro) (Betula spp.), outras","Wood in the rough, whether or not stripped of bark or sapwood, of bétula (Betula spp.), others"
44039700,16,440397,1253,1990,1,2479,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de choupo (alamo) (Populus spp.)","Wood in the rough, whether or not stripped of bark or sapwood, of choupo (álamo) (Populus spp.)"
44039800,16,440398,1253,1990,1,2479,230,9000,220,899,"Madeira em bruto, mesmo descascada, desalburnada ou esquadriada, de eucalipto (Eucalyptus spp.)","Wood in the rough, whether or not stripped of bark or roughly squared, of eucalyptus (Eucalyptus spp.)"
44061100,16,440611,2990,2990,2,24811,240,4000,1610,899,"Dormentes de madeira para vias ferreas ou semelhantes, nao impregnados, de coniferas","Railway or tramway sleepers  mad of wood, not impregnated, of coniferous"
44061200,16,440612,2990,2990,2,24811,240,4000,1610,899,"Dormentes de madeira para vias ferreas ou semelhantes, nao impregnados, de nao coniferas","Railway or tramway sleepers  mad of wood, not impregnated, of non-coniferous"
44069100,16,440691,2990,2990,2,24819,240,4000,1610,899,"Dormentes de madeira para vias ferreas ou semelhantes, de coniferas","Railway or tramway sleepers  mad of wood, of coniferous"
44069200,16,440692,2990,2990,2,24819,240,4000,1610,899,"Dormentes de madeira para vias ferreas ou semelhantes, de nao coniferas","Railway or tramway sleepers  mad of wood, of non-coniferous"
44071100,16,440711,2136,2990,2,2482,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de pinheiro (Pinus spp.)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of pine (Pinus spp.)"
44071200,16,440712,2136,2990,2,2482,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de abeto (Abies spp.) e de espruce (picea) (Picea spp.)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of abeto (Abies spp.) and of espruce (Picea spp.)"
44071900,16,440719,2136,2990,2,2482,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de outras coniferas","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of other coniferous"
44072950,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de canafistula (Peltophorum vogelianum)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of canafístula (Peltophorum vogelianum)"
44072960,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de cabreúva Parda (Myrocarpus spp.)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of cabreúva Parda (Myrocarpus spp.)"
44072970,16,440729,2136,2990,2,2484,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de urundei (Astronium balansae)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of urundei (Astronium balansae)"
44079600,16,440796,2136,2990,2,2484,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de betula (vidoeiro) (Betula spp.)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of bétula (vidoeiro) (Betula spp.)"
44079700,16,440797,2136,2990,2,2484,240,4000,1610,803,"Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm, de choupo (alamo) (Populus spp.)","Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm, of choupo (álamo) (Populus spp.)"
44092200,16,440922,3384,3990,3,2485,240,4000,1610,899,"Madeiras tropicais perfilada (com espigas, ranhuras, filetes, entalhes, chanfrada, com juntas em V, com cercadura, boleada ou semelhantes) ao longo de uma ou mais bordas, faces ou extremidades, mesmo aplainada, lixada ou unida pelas extremidades","Made-up tropical wood (with earspots, grooves, fillets, notches, beaded, beaded, beaded or the like) along any of its edges, ends or faces, whether or not planed, sanded or end-jointed"
44123300,16,441233,3335,3990,3,63431,240,4000,1621,801,"Outras, com, pelo menos, uma camada exterior de madeira nao conifera, das especies amieiro freixo, faia, betula, prunoidea, castanheiro, olmo eucalipto, nogueira, castanheiro-da-india, tilia, bordo, carvalho, platano, choupo,robinia,tulipeiro  ou nogueira","Others, with, at least, a outer layer of non-coniferous wood, from spp. Alnus, Fraxinus, Fagus Betula, Prunus, Castanea, Ulmus"
44123400,16,441234,3335,3990,3,63431,240,4000,1621,801,"Outras madeiras compensadas com, pelo menos, uma camada exterior de madeira nao conifera, nao especificadas na subposiçao 4412.33","Other plywood with at least one outer ply of non-coniferous wood, not specified in Subheading 4412.33"
84565000,11,845650,3990,3135,3,73114,110,2000,2822,999,"Maquinas de corte a jato de agua","Cutting machines by waterjet"
84594100,11,845941,3990,3169,3,73146,110,2000,2822,999,"Outras maquinas para mandrilar (escarear), de comando numerico","Other machines for boring, numerically controlled"
84594900,11,845949,3990,3169,3,73146,110,2000,2822,999,"Outras maquinas para mandrilar (escarear)","Other machines for boring"
84601200,11,846012,3990,3373,3,73161,110,2000,2822,999,"Maquinas para retificar superficies planas, de comando numerico","Machines for grinding flat surfaces, numerically controlled"
84602200,11,846022,3990,3373,3,73163,110,2000,2822,999,"Maquinas para retificar sem centro, de comando numerico","Machinery for rectifying without center, numerically controlled"
84602300,11,846023,3990,3373,3,73163,110,2000,2822,999,"Outras maquinas para retificar superficies cilindricas, de comando numerico","Other machines for rectifying cylindrical surfaces, numerically controlled"
84602400,11,846024,3990,3373,3,73163,110,2000,2822,999,"Outras maquinas para retificar, de comando numerico","Other machines for rectifying, numerically controlled"
84652000,11,846520,3990,3343,3,72812,110,2000,2822,999,"Centros de usinagem (fabricaçao)","Machining centers (manufacturing)"
